Módulo de Análise: Origem de Dados da Coleta;;;;;;;;;
Data de solicitação 26/02/2020;;;;;;;;;
Período Solicitado de 01/01/2020 até 31/01/2020;;;;;;;;;
Agente;Ponto / Grupo;Data;Hora;Ativa C (kWh);Ativa G (kWh);Reativa C (kVArh);Reativa G (kVArh);Qualidade;Origem
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;3;30,806;0;4,744;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;4;28,382;0;2,909;0,128;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;5;28,149;0;2,143;0,215;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;6;31,133;0;5,208;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;7;31,777;0;4,694;0,018;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;8;38,579;0;6,045;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;9;38,695;0;4,67;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;10;35,138;0;2,704;0,158;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;11;43,875;0;6,229;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;12;43,558;0;7,9;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;13;40,78;0;6,125;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;14;40,66;0;4,852;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;15;45,873;0;7,285;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;16;41,763;0;6,906;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;17;40,887;0;6,05;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;18;43,848;0;8,309;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;19;39,926;0;5,435;0,086;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;20;39,716;0;5,862;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;21;36,295;0;3,192;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;22;33,897;0;3,778;0,1;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;23;33,402;0;4,922;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);08/01/2020;24;31,89;0;5,564;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;1;25,981;0;2,38;0,447;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;2;28,39;0;2,377;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;3;32,461;0;3,783;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;4;28,778;0;4,176;0,099;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;5;29,993;0;4,005;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;6;26,578;0;1,16;0,002;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;7;30,672;0;3,148;0,499;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;8;39,54;0;5,834;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;9;37,155;0;3,044;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;10;41,083;0;6,605;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;11;41,313;0;4,877;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;12;44,589;0;8,24;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;13;43,573;0;7,714;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;14;48,678;0;9,202;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;15;43,284;0;5,219;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;16;44,06;0;8,071;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;17;44,798;0;8,389;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;18;43,387;0;6,973;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;19;37,028;0;2,677;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;20;42,373;0;7,55;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;21;42,247;0;7,813;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;22;36,834;0;5,419;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;23;30,576;0;2,277;0,058;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);09/01/2020;24;30,656;0;4,238;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;1;30,689;0;5,307;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;2;32,62;0;5,98;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;3;29,967;0;2,506;0,244;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;4;26,444;0;1,569;0,006;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;5;32,29;0;5,375;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;6;31,169;0;5,369;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;7;29,567;0;3,058;0,182;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;8;34,234;0;2,219;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;9;39,999;0;6,128;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;10;40,378;0;6,111;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;11;42,699;0;5,574;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;12;37,298;0;3,438;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;13;40,851;0;6,722;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;14;42,997;0;7,274;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;15;44,619;0;6,539;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;16;37,396;0;3,232;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;17;43,089;0;7,774;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;18;43,87;0;8,26;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;19;41,809;0;6,026;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;20;38,201;0;4,265;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;21;40,848;0;6,162;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;22;38,303;0;6,321;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;23;33,695;0;5,153;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);10/01/2020;24;30,083;0;3,829;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;1;28,086;0;2,734;0,036;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;2;32,613;0;5,933;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;3;32,137;0;4,074;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;4;29,032;0;3,959;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;5;28,292;0;1,855;0,001;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;6;31,584;0;5,317;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;7;31,415;0;3,686;0,081;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;8;39,502;0;5,707;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;9;37,339;0;3,745;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;10;41,964;0;6,819;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;11;43,738;0;6,852;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;12;42,399;0;6,397;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;13;44,853;0;7,858;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;14;45,428;0;8,34;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;15;47,244;0;7,954;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;16;39,841;0;5,164;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;17;43,885;0;8,368;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;18;44,944;0;9,083;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;19;42,929;0;6,635;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;20;38,65;0;4,834;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;21;39,435;0;5,313;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;22;39,458;0;6,928;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;23;33,95;0;5,318;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);11/01/2020;24;32,285;0;5,382;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;1;27,628;0;2,033;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;2;32,269;0;5,296;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;3;33,126;0;4,475;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;4;31,093;0;4,981;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;5;28,435;0;2,311;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;6;30,564;0;3,988;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;7;31,56;0;4,044;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;8;37,129;0;5,432;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;9;37,384;0;4,107;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;10;41,248;0;6,815;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;11;42,803;0;6,905;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;12;42,062;0;7,272;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;13;37,601;0;3,569;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;14;35,053;0;3,262;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;15;34,41;0;5,468;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;16;32,088;0;5,195;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;17;29,783;0;4,167;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;18;26,627;0;1,074;0,01;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;19;29,205;0;2,878;0,007;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;20;29,937;0;4,065;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;21;30,207;0;4,791;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;22;25,673;0;1,29;0,152;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;23;28,433;0;2,025;0,006;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);12/01/2020;24;30,184;0;4,518;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;1;28,247;0;3,957;0,046;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;2;27,029;0;2,568;0,096;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;3;27,252;0;0,963;0,278;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;4;28,664;0;3,708;0,02;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;5;28,73;0;4,212;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;6;27,981;0;3,382;0,039;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;7;25,69;0;0,399;0,84;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;8;38,752;0;5,659;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;9;40,694;0;6,128;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;10;35,656;0;2,578;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;11;38,542;0;4,139;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;12;41,75;0;6,653;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;13;41,225;0;6,996;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;14;38,631;0;4,582;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;15;37,098;0;2,077;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;16;41,46;0;6,265;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;17;41,584;0;7,124;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;18;41,262;0;7,308;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;19;35,738;0;2,467;0,004;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;20;38,216;0;3,772;0,013;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;21;41,516;0;7,167;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;22;36,099;0;5,041;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;23;29,701;0;3,552;0,145;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);13/01/2020;24;26,661;0;0,719;0,318;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;1;29,527;0;4,593;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;2;29,719;0;4,679;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;3;29,543;0;3,86;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;4;24,941;0;0,395;0,641;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;5;28,324;0;3,598;0,098;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;6;28,787;0;4,578;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;7;29,911;0;3,45;0,051;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;8;34,859;0;1,565;0,074;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;9;37,059;0;4,012;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;10;38,255;0;5,435;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;11;41,023;0;6,23;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;12;39,317;0;3,826;0,008;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;13;42,311;0;6,825;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;14;43,237;0;7,049;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;15;41,813;0;5,912;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;16;37,322;0;2,109;0,024;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;17;40,449;0;5,411;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;18;44,351;0;7,884;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;19;42,053;0;6,876;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;20;39,77;0;4,728;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;21;38,04;0;4,317;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;22;35,871;0;5,788;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;23;31,332;0;5,218;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);14/01/2020;24;30,242;0;3,717;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;1;25,683;0;1,236;0,01;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;2;29,768;0;4,396;0,002;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;3;30,359;0;4,595;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;4;30,295;0;4,042;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;5;25,998;0;1,522;0,036;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;6;27,28;0;2,752;0,003;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;7;30,919;0;3,926;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;8;38,739;0;4,877;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;9;37,372;0;4,076;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;10;36,615;0;2,731;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;11;43,87;0;7,668;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;12;44,958;0;7,124;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;13;42,264;0;6,399;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;14;43,541;0;6,979;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;15;44,736;0;7,405;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;16;44,757;0;6,731;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;17;40,297;0;4,982;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;18;42,493;0;6,531;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;19;43,38;0;7,596;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;20;43,553;0;6,648;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;21;38,958;0;5,156;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;22;35,905;0;3,484;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;23;34,247;0;6,192;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);15/01/2020;24;33,363;0;4,907;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;1;31,236;0;4,751;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;2;27,331;0;1,587;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;3;31,283;0;4,113;0,013;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;4;32,025;0;4,356;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;5;31,707;0;5,192;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;6;27,897;0;2,485;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;7;30,744;0;3,137;0,013;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;8;40,195;0;4,923;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;9;37,738;0;4,289;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;10;42,29;0;6,188;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;11;45,873;0;8,029;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;12;45,28;0;6,625;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;13;40,914;0;4,83;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;14;46,1;0;7,26;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;15;45,325;0;7,908;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;16;45,59;0;7,166;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;17;41,332;0;5,48;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;18;46,396;0;8,592;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;19;42,401;0;7,432;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;20;39,148;0;4,84;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSMOENTR101 (B);16/01/2020;21;35,815;0;2,834;0;Completo;COLETA DIÁRIA
