Módulo de Análise: Origem de Dados da Coleta;;;;;;;;;
Data de solicitação 04/05/2020;;;;;;;;;
Período Solicitado de 01/03/2020 até 30/04/2020;;;;;;;;;
Agente;Ponto / Grupo;Data;Hora;Ativa C (kWh);Ativa G (kWh);Reativa C (kVArh);Reativa G (kVArh);Qualidade;Origem
TOYOTA;SPTOYTTOYO107 (L);10/04/2020;18;302,4;0;0;252;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);10/04/2020;19;325,08;0;0;254,52;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);10/04/2020;20;345,24;0;168,84;37,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);10/04/2020;21;345,24;0;423,36;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);10/04/2020;22;345,24;0;471,24;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);10/04/2020;23;347,76;0;483,84;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);10/04/2020;24;347,76;0;519,12;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;1;347,76;0;468,72;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;2;350,28;0;481,32;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;3;347,76;0;509,04;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;4;342,72;0;488,88;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;5;345,24;0;504;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;6;337,68;0;493,92;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;7;320,04;0;526,68;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;8;317,52;0;448,56;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;9;365,4;0;186,48;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;10;360,36;0;35,28;70,56;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;11;365,4;0;0;100,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;12;362,88;0;2,52;118,44;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;13;330,12;0;0;292,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;14;297,36;0;0;289,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;15;304,92;0;0;287,28;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;16;312,48;0;0;284,76;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;17;304,92;0;0;287,28;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;18;307,44;0;0;284,76;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;19;330,12;0;0;219,24;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;20;335,16;0;0;113,4;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;21;337,68;0;0;105,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;22;337,68;0;0;108,36;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;23;342,72;0;309,96;17,64;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);11/04/2020;24;342,72;0;393,12;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;1;342,72;0;415,8;2,52;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;2;342,72;0;365,4;2,52;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;3;347,76;0;357,84;2,52;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;4;342,72;0;405,72;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;5;342,72;0;388,08;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;6;335,16;0;410,76;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;7;307,44;0;413,28;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;8;307,44;0;176,4;37,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;9;315;0;7,56;123,48;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;10;304,92;0;0;287,28;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;11;312,48;0;0;191,52;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;12;297,36;0;0;236,88;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;13;299,88;0;0;282,24;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;14;297,36;0;0;166,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;15;304,92;0;0;100,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;16;297,36;0;0;103,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;17;294,84;0;0;100,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;18;297,36;0;10,08;95,76;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;19;325,08;0;0;246,96;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;20;347,76;0;0;103,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;21;342,72;0;0;105,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;22;337,68;0;0;105,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;23;335,16;0;0;105,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);12/04/2020;24;342,72;0;267,12;25,2;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;1;345,24;0;264,6;25,2;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;2;340,2;0;294,84;17,64;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;3;342,72;0;446,04;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;4;345,24;0;493,92;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;5;342,72;0;458,64;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;6;335,16;0;441;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;7;315;0;320,04;2,52;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;8;309,96;0;5,04;98,28;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;9;380,52;0;0;161,28;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;10;393,12;0;0;279,72;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;11;398,16;0;0;277,2;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;12;390,6;0;0;272,16;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;13;378;0;0;282,24;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;14;370,44;0;0;289,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;15;370,44;0;0;287,28;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;16;345,24;0;0;289,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;17;335,16;0;0;241,92;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;18;330,12;0;0;141,12;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;19;345,24;0;0;282,24;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;20;365,4;0;0;282,24;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;21;357,84;0;0;284,76;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;22;347,76;0;5,04;151,2;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;23;352,8;0;393,12;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);13/04/2020;24;350,28;0;362,88;12,6;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;1;352,8;0;315;17,64;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;2;352,8;0;448,56;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;3;352,8;0;441;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;4;352,8;0;443,52;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;5;352,8;0;425,88;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;6;342,72;0;322,56;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;7;340,2;0;219,24;10,08;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;8;332,64;0;7,56;186,48;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;9;388,08;0;0;277,2;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;10;398,16;0;0;274,68;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;11;410,76;0;0;269,64;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;12;408,24;0;0;267,12;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;13;350,28;0;0;282,24;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;14;340,2;0;0;294,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;15;320,04;0;0;299,88;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;16;322,56;0;0;294,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;17;315;0;0;289,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;18;309,96;0;0;292,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;19;340,2;0;0;267,12;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;20;362,88;0;30,24;83,16;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;21;360,36;0;10,08;98,28;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;22;360,36;0;171,36;40,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;23;345,24;0;68,04;78,12;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);14/04/2020;24;355,32;0;370,44;7,56;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;1;357,84;0;473,76;0;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;2;355,32;0;481,32;0;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;3;357,84;0;488,88;0;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;4;362,88;0;504;0;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;5;360,36;0;478,8;0;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;6;347,76;0;435,96;0;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;7;347,76;0;400,68;0;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;8;367,92;0;65,52;57,96;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;9;388,08;0;0;191,52;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;10;403,2;0;0;282,24;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;11;425,88;0;0;105,84;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;12;428,4;0;0;95,76;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;13;408,24;0;12,6;95,76;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;14;362,88;0;0;307,44;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;15;342,72;0;0;299,88;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;16;330,12;0;0;267,12;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;17;325,08;0;0;181,44;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;18;327,6;0;2,52;103,32;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;19;342,72;0;0;289,8;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;20;362,88;0;0;304,92;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;21;357,84;0;0;304,92;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;22;365,4;0;0;183,96;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;23;355,32;0;173,88;32,76;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);15/04/2020;24;355,32;0;246,96;126;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;1;350,28;0;0;161,28;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;2;350,28;0;0;105,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;3;345,24;0;0;105,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;4;355,32;0;0;105,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;5;347,76;0;0;110,88;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;6;345,24;0;0;176,4;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;7;332,64;0;0;206,64;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;8;345,24;0;0;284,76;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;9;425,88;0;0;294,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;10;471,24;0;0;292,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;11;481,32;0;0;287,28;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;12;524,16;0;0;274,68;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;13;506,52;0;0;236,88;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;14;491,4;0;0;269,64;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;15;519,12;0;5,04;189;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;16;544,32;0;0;126;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;17;400,68;0;2,52;231,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;18;330,12;0;0;299,88;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;19;360,36;0;0;297,36;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;20;380,52;0;0;292,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;21;372,96;0;0;226,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;22;365,4;0;12,6;110,88;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;23;370,44;0;317,52;7,56;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);16/04/2020;24;370,44;0;403,2;5,04;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;1;370,44;0;335,16;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;2;380,52;0;468,72;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;3;375,48;0;511,56;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;4;372,96;0;471,24;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;5;372,96;0;466,2;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;6;365,4;0;435,96;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;7;395,64;0;463,68;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;8;393,12;0;138,6;55,44;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;9;413,28;0;0;267,12;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;10;486,36;0;10,08;183,96;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;11;478,8;0;0;277,2;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;12;624,96;0;110,88;136,08;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;13;693;0;158,76;10,08;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;14;645,12;0;50,4;52,92;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;15;501,48;0;0;105,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;16;378;0;0;241,92;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;17;332,64;0;10,08;148,68;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;18;315;0;50,4;65,52;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;19;345,24;0;0;204,12;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;20;365,4;0;0;123,48;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;21;357,84;0;2,52;105,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;22;365,4;0;163,8;47,88;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;23;357,84;0;85,68;115,92;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);17/04/2020;24;347,76;0;0;105,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;1;345,24;0;0;105,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;2;347,76;0;0;103,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;3;352,8;0;2,52;100,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;4;350,28;0;2,52;103,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;5;345,24;0;0;103,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;6;332,64;0;0;103,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;7;342,72;0;181,44;37,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;8;325,08;0;131,04;20,16;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;9;330,12;0;0;249,48;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;10;322,56;0;0;214,2;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;11;315;0;0;226,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;12;312,48;0;0;264,6;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;13;307,44;0;0;292,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;14;294,84;0;0;297,36;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;15;299,88;0;0;297,36;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;16;307,44;0;0;297,36;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;17;299,88;0;0;294,84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;18;312,48;0;0;289,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;19;342,72;0;0;302,4;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;20;340,2;0;0;299,88;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;21;337,68;0;0;126;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;22;345,24;0;183,96;47,88;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;23;350,28;0;476,28;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);18/04/2020;24;347,76;0;156,24;50,4;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;1;342,72;0;163,8;78,12;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;2;345,24;0;0;156,24;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;3;342,72;0;0;103,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;4;342,72;0;0;103,32;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;5;342,72;0;27,72;88,2;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;6;337,68;0;183,96;37,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;7;317,52;0;309,96;5,04;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;8;322,56;0;284,76;2,52;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;9;317,52;0;30,24;75,6;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;10;317,52;0;0;173,88;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;11;304,92;0;0;289,8;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;12;299,88;0;0;292,32;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;13;297,36;0;0;292,32;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;14;302,4;0;0;289,8;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;15;294,84;0;0;292,32;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;16;294,84;0;0;299,88;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;17;294,84;0;0;297,36;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;18;297,36;0;0;292,32;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;19;330,12;0;0;287,28;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;20;352,8;0;0;148,68;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;21;357,84;0;0;100,8;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;22;347,76;0;12,6;93,24;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;23;347,76;0;226,8;7,56;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);19/04/2020;24;352,8;0;466,2;0;Completo;INSPEÇÃO LÓGICA
TOYOTA;SPTOYTTOYO107 (L);20/04/2020;1;360,36;0;466,2;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);20/04/2020;2;355,32;0;496,44;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);20/04/2020;3;352,8;0;486,36;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);20/04/2020;4;355,32;0;519,12;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);20/04/2020;5;352,8;0;488,88;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);20/04/2020;6;345,24;0;458,64;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO107 (L);20/04/2020;7;320,04;0;468,72;0;Completo;COLETA DIÁRIA
